filename,qseqid,qlen,saccver,pident,qcovs,length,evalue,bitscore,parsed_nams,manually_edited_nams,samp,Experiment,Sample_type,Sample_name,Time,DNA_ng_µL (nanodrop),Extraction_kit,Volume stored in DD >10µL,Volume available µL,Novogene Amount required 200ng,suspected low amount,Novogene metagenomics requirements: 10 ng/uL and 200 ng amount,counts,n,gene_prop
data/blast_output_GG/output//C157__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1157874_5,36.36,74,176,2e-17,89.4,DEEThydrolase,DEET hydrolase,C157,2,Biofilm,WW30_R4_DNA_D29,Day29,122.65,Dneasy PowerBiofilm (QIAGEN),ok,NA,1839.75,NA,NA,608090,65,0.010689207189725205
data/blast_output_GG/output//C161__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_440719_1,36.36,77,176,2e-17,89.7,DEEThydrolase,DEET hydrolase,C161,2,Wastewater,BT_WW_DNA_D02,D02,567.87,Dneasy PowerBiofilm (QIAGEN),ok,NA,8518.05,NA,NA,587811,76,0.012929325922788108
data/blast_output_GG/output//C164__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_69416_1,36.36,28,176,8e-18,88.6,DEEThydrolase,DEET hydrolase,C164,2,Wastewater,BT_WW_DNA_D09,D09,303.27,Dneasy PowerBiofilm (QIAGEN),ok,NA,4549.049999999999,NA,NA,814983,113,0.013865319890108137
data/blast_output_GG/output//C165__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_788665_2,36.36,77,176,4e-17,89.4,DEEThydrolase,DEET hydrolase,C165,2,Wastewater,BT_WW_DNA_D11,D11,374.73,Dneasy PowerBiofilm (QIAGEN),ok,NA,5620.950000000001,NA,NA,1026559,143,0.013930032272864979
data/blast_output_GG/output//C166__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_910343_6,36.36,64,176,2e-17,90.1,DEEThydrolase,DEET hydrolase,C166,2,Wastewater,BT_WW_DNA_D14,D14,296.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,4448.4,NA,NA,1007154,138,0.013701976063243556
data/blast_output_GG/output//C169__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_305071_5,36.36,74,176,3e-17,89.4,DEEThydrolase,DEET hydrolase,C169,2,Wastewater,BT_WW_DNA_D21,D21,392.03,Dneasy PowerBiofilm (QIAGEN),ok,NA,5880.45,NA,NA,882970,126,0.0142700204989977
data/blast_output_GG/output//C170__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_706133_5,36.36,74,176,3e-17,89.4,DEEThydrolase,DEET hydrolase,C170,2,Wastewater,BT_WW_DNA_D23,D23,433.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,6503.4,NA,NA,949158,141,0.014855271725044725
data/blast_output_GG/output//C171__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_776342_6,36.36,74,176,3e-17,89.4,DEEThydrolase,DEET hydrolase,C171,2,Wastewater,BT_WW_DNA_D25,D25,538.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,8083.799999999999,NA,NA,905801,129,0.014241538704417418
data/blast_output_GG/output//C171__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1388600_1,36.93,27,176,2e-20,96.7,DEEThydrolase,DEET hydrolase,C171,2,Wastewater,BT_WW_DNA_D25,D25,538.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,8083.799999999999,NA,NA,905801,129,0.014241538704417418
data/blast_output_GG/output//C171__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_910108_1,28.41,26,176,8e-6,51.6,DEEThydrolase,DEET hydrolase,C171,2,Wastewater,BT_WW_DNA_D25,D25,538.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,8083.799999999999,NA,NA,905801,129,0.014241538704417418
data/blast_output_GG/output//C150__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1695475_112,33.14,75,175,6e-15,82.4,DEEThydrolase,DEET hydrolase,C150,2,Biofilm,WW80_R2_DNA_D29,Day29,190.36,Dneasy PowerBiofilm (QIAGEN),ok,NA,2855.4,NA,NA,853249,101,0.01183710733912375
data/blast_output_GG/output//C153__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_167689_1,33.14,28,175,3e-16,79.7,DEEThydrolase,DEET hydrolase,C153,2,Biofilm,WW80_R3_DNA_D29,Day29,166.74,Dneasy PowerBiofilm (QIAGEN),ok,NA,2501.1000000000004,NA,NA,97391,14,0.01437504492201538
data/blast_output_GG/output//C157__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1526137_48,33.14,75,175,4e-15,82.4,DEEThydrolase,DEET hydrolase,C157,2,Biofilm,WW30_R4_DNA_D29,Day29,122.65,Dneasy PowerBiofilm (QIAGEN),ok,NA,1839.75,NA,NA,608090,65,0.010689207189725205
data/blast_output_GG/output//C157__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1024212_1,36.57,27,175,3e-21,97.8,DEEThydrolase,DEET hydrolase,C157,2,Biofilm,WW30_R4_DNA_D29,Day29,122.65,Dneasy PowerBiofilm (QIAGEN),ok,NA,1839.75,NA,NA,608090,65,0.010689207189725205
data/blast_output_GG/output//C164__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_921409_1,33.14,28,175,4e-15,82,DEEThydrolase,DEET hydrolase,C164,2,Wastewater,BT_WW_DNA_D09,D09,303.27,Dneasy PowerBiofilm (QIAGEN),ok,NA,4549.049999999999,NA,NA,814983,113,0.013865319890108137
data/blast_output_GG/output//C165__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_287604_2,37.71,28,175,8.999999999999998e-25,110,DEEThydrolase,DEET hydrolase,C165,2,Wastewater,BT_WW_DNA_D11,D11,374.73,Dneasy PowerBiofilm (QIAGEN),ok,NA,5620.950000000001,NA,NA,1026559,143,0.013930032272864979
data/blast_output_GG/output//C165__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_108119_2,36.57,27,175,1e-20,97.8,DEEThydrolase,DEET hydrolase,C165,2,Wastewater,BT_WW_DNA_D11,D11,374.73,Dneasy PowerBiofilm (QIAGEN),ok,NA,5620.950000000001,NA,NA,1026559,143,0.013930032272864979
data/blast_output_GG/output//C165__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1715151_1,38.86,26,175,6e-19,93.2,DEEThydrolase,DEET hydrolase,C165,2,Wastewater,BT_WW_DNA_D11,D11,374.73,Dneasy PowerBiofilm (QIAGEN),ok,NA,5620.950000000001,NA,NA,1026559,143,0.013930032272864979
data/blast_output_GG/output//C165__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_397503_3,33.14,63,175,4e-15,82.8,DEEThydrolase,DEET hydrolase,C165,2,Wastewater,BT_WW_DNA_D11,D11,374.73,Dneasy PowerBiofilm (QIAGEN),ok,NA,5620.950000000001,NA,NA,1026559,143,0.013930032272864979
data/blast_output_GG/output//C165__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_650566_1,29.71,27,175,3e-8,58.5,DEEThydrolase,DEET hydrolase,C165,2,Wastewater,BT_WW_DNA_D11,D11,374.73,Dneasy PowerBiofilm (QIAGEN),ok,NA,5620.950000000001,NA,NA,1026559,143,0.013930032272864979
data/blast_output_GG/output//C165__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_688144_1,25.14,26,175,5e-4,45.1,DEEThydrolase,DEET hydrolase,C165,2,Wastewater,BT_WW_DNA_D11,D11,374.73,Dneasy PowerBiofilm (QIAGEN),ok,NA,5620.950000000001,NA,NA,1026559,143,0.013930032272864979
data/blast_output_GG/output//C166__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_387927_1,33.14,28,175,3e-15,80.1,DEEThydrolase,DEET hydrolase,C166,2,Wastewater,BT_WW_DNA_D14,D14,296.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,4448.4,NA,NA,1007154,138,0.013701976063243556
data/blast_output_GG/output//C169__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_828450_1,33.14,28,175,5e-15,81.6,DEEThydrolase,DEET hydrolase,C169,2,Wastewater,BT_WW_DNA_D21,D21,392.03,Dneasy PowerBiofilm (QIAGEN),ok,NA,5880.45,NA,NA,882970,126,0.0142700204989977
data/blast_output_GG/output//C170__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1317828_14,33.14,75,175,5e-15,82.4,DEEThydrolase,DEET hydrolase,C170,2,Wastewater,BT_WW_DNA_D23,D23,433.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,6503.4,NA,NA,949158,141,0.014855271725044725
data/blast_output_GG/output//C170__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_635313_1,33.71,28,175,1e-15,82,DEEThydrolase,DEET hydrolase,C170,2,Wastewater,BT_WW_DNA_D23,D23,433.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,6503.4,NA,NA,949158,141,0.014855271725044725
data/blast_output_GG/output//C171__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1019230_1,33.14,75,175,5e-15,82.4,DEEThydrolase,DEET hydrolase,C171,2,Wastewater,BT_WW_DNA_D25,D25,538.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,8083.799999999999,NA,NA,905801,129,0.014241538704417418
data/blast_output_GG/output//C173__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_148958_11,31.43,25,175,2e-12,70.1,DEEThydrolase,DEET hydrolase,C173,2,River_water,BT_CB_DNA_D02,D02,51.08,Dneasy PowerBiofilm (QIAGEN),ok,NA,766.1999999999999,NA,NA,451566,16,0.003543225132095862
data/blast_output_GG/output//C173__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_236882_43,26.86,27,175,0.002,44.3,DEEThydrolase,DEET hydrolase,C173,2,River_water,BT_CB_DNA_D02,D02,51.08,Dneasy PowerBiofilm (QIAGEN),ok,NA,766.1999999999999,NA,NA,451566,16,0.003543225132095862
data/blast_output_GG/output//C176__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1377756_28,26.86,27,175,0.002,44.3,DEEThydrolase,DEET hydrolase,C176,2,River_water,BT_CB_DNA_D09,D09,40.86,Dneasy PowerBiofilm (QIAGEN),ok,NA,612.9,NA,NA,464448,27,0.005813352625051674
data/blast_output_GG/output//C177__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1450873_3,26.86,27,175,0.002,44.3,DEEThydrolase,DEET hydrolase,C177,2,River_water,BT_CB_DNA_D11,D11,35.43,Dneasy PowerBiofilm (QIAGEN),ok,NA,531.45,NA,NA,610284,35,0.005735034836240177
data/blast_output_GG/output//C183__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_570174_6,26.86,27,175,0.002,44.3,DEEThydrolase,DEET hydrolase,C183,2,River_water,BT_CB_DNA_D25,D25,26.53,Dneasy PowerBiofilm (QIAGEN),ok,NA,397.95000000000005,NA,NA,487483,17,0.00348730109562795
data/blast_output_GG/output//A08__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_34018_1,25.86,26,174,9e-5,47,DEEThydrolase,DEET hydrolase,A08,1,Biofilm,WW80_R4_DNA_Dfinal,Week4,16.8,PowerBiofilm DNA (MO BIO),ok,NA,252,NA,NA,818094,77,0.009412121345468857
data/blast_output_GG/output//A10__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_720507_2,25.86,47,174,2e-4,48.1,DEEThydrolase,DEET hydrolase,A10,1,Biofilm,WW80_R2_DNA_Dfinal,Week4,19.3,PowerBiofilm DNA (MO BIO),ok,NA,289.5,NA,NA,755052,76,0.01006553191038498
data/blast_output_GG/output//A17__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_254699_5,25.86,47,174,4e-4,47.8,DEEThydrolase,DEET hydrolase,A17,1,Wastewater,BT_WW_DNA_W1,Week1,32.2,PowerBiofilm DNA (MO BIO),between 10 and 15µL,15,483.00000000000006,NA,NA,1051309,93,0.00884611470081584
data/blast_output_GG/output//A20__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_958710_2,29.89,25,174,1e-6,54.3,DEEThydrolase,DEET hydrolase,A20,1,Wastewater,BT_WW_DNA_W4,Week4,51.8,PowerBiofilm DNA (MO BIO),between 10 and 15µL,NA,777,NA,NA,1120447,110,0.009817510332929625
data/blast_output_GG/output//A20__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1547807_1,25.86,26,174,4e-4,47,DEEThydrolase,DEET hydrolase,A20,1,Wastewater,BT_WW_DNA_W4,Week4,51.8,PowerBiofilm DNA (MO BIO),between 10 and 15µL,NA,777,NA,NA,1120447,110,0.009817510332929625
data/blast_output_GG/output//C148__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1188047_1,27.01,26,174,5e-4,46.6,DEEThydrolase,DEET hydrolase,C148,2,Biofilm,WW80UF_R2_DNA_D29,Day29,136.68,Dneasy PowerBiofilm (QIAGEN),ok,NA,2050.2000000000003,NA,NA,757088,63,0.008321357622891922
data/blast_output_GG/output//C150__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_866905_2,35.06,76,174,7e-19,94.7,DEEThydrolase,DEET hydrolase,C150,2,Biofilm,WW80_R2_DNA_D29,Day29,190.36,Dneasy PowerBiofilm (QIAGEN),ok,NA,2855.4,NA,NA,853249,101,0.01183710733912375
data/blast_output_GG/output//C150__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_295347_1,25.86,26,174,3e-4,47.4,DEEThydrolase,DEET hydrolase,C150,2,Biofilm,WW80_R2_DNA_D29,Day29,190.36,Dneasy PowerBiofilm (QIAGEN),ok,NA,2855.4,NA,NA,853249,101,0.01183710733912375
data/blast_output_GG/output//C154__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1327536_1,27.59,26,174,0.05,39.7,DEEThydrolase,DEET hydrolase,C154,2,Biofilm,WW30UF_R3_DNA_D29,Day29,101.63,Dneasy PowerBiofilm (QIAGEN),ok,NA,1524.4499999999998,NA,NA,647257,33,0.005098438487339651
data/blast_output_GG/output//C157__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1518802_2,25.86,47,174,2e-4,47.8,DEEThydrolase,DEET hydrolase,C157,2,Biofilm,WW30_R4_DNA_D29,Day29,122.65,Dneasy PowerBiofilm (QIAGEN),ok,NA,1839.75,NA,NA,608090,65,0.010689207189725205
data/blast_output_GG/output//C161__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_737178_1,25.86,26,174,2e-4,47,DEEThydrolase,DEET hydrolase,C161,2,Wastewater,BT_WW_DNA_D02,D02,567.87,Dneasy PowerBiofilm (QIAGEN),ok,NA,8518.05,NA,NA,587811,76,0.012929325922788108
data/blast_output_GG/output//C164__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_647843_4,25.86,47,174,3e-4,47.8,DEEThydrolase,DEET hydrolase,C164,2,Wastewater,BT_WW_DNA_D09,D09,303.27,Dneasy PowerBiofilm (QIAGEN),ok,NA,4549.049999999999,NA,NA,814983,113,0.013865319890108137
data/blast_output_GG/output//C165__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_523820_1,35.06,27,174,5e-20,94.7,DEEThydrolase,DEET hydrolase,C165,2,Wastewater,BT_WW_DNA_D11,D11,374.73,Dneasy PowerBiofilm (QIAGEN),ok,NA,5620.950000000001,NA,NA,1026559,143,0.013930032272864979
data/blast_output_GG/output//C165__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_560534_17,25.86,47,174,3e-4,47.8,DEEThydrolase,DEET hydrolase,C165,2,Wastewater,BT_WW_DNA_D11,D11,374.73,Dneasy PowerBiofilm (QIAGEN),ok,NA,5620.950000000001,NA,NA,1026559,143,0.013930032272864979
data/blast_output_GG/output//C166__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1121610_1,38.51,26,174,6e-19,92.4,DEEThydrolase,DEET hydrolase,C166,2,Wastewater,BT_WW_DNA_D14,D14,296.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,4448.4,NA,NA,1007154,138,0.013701976063243556
data/blast_output_GG/output//C166__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1147009_30,25.86,47,174,3e-4,47.8,DEEThydrolase,DEET hydrolase,C166,2,Wastewater,BT_WW_DNA_D14,D14,296.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,4448.4,NA,NA,1007154,138,0.013701976063243556
data/blast_output_GG/output//C169__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_965653_1,25.86,47,174,3e-4,47.8,DEEThydrolase,DEET hydrolase,C169,2,Wastewater,BT_WW_DNA_D21,D21,392.03,Dneasy PowerBiofilm (QIAGEN),ok,NA,5880.45,NA,NA,882970,126,0.0142700204989977
data/blast_output_GG/output//C170__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1391240_5,25.86,47,174,3e-4,47.8,DEEThydrolase,DEET hydrolase,C170,2,Wastewater,BT_WW_DNA_D23,D23,433.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,6503.4,NA,NA,949158,141,0.014855271725044725
data/blast_output_GG/output//C171__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_522937_1,36.21,27,174,3e-18,90.1,DEEThydrolase,DEET hydrolase,C171,2,Wastewater,BT_WW_DNA_D25,D25,538.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,8083.799999999999,NA,NA,905801,129,0.014241538704417418
data/blast_output_GG/output//C171__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_90440_2,25.86,47,174,3e-4,47.8,DEEThydrolase,DEET hydrolase,C171,2,Wastewater,BT_WW_DNA_D25,D25,538.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,8083.799999999999,NA,NA,905801,129,0.014241538704417418
data/blast_output_GG/output//C198__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_625014_2,27.59,26,174,0.082,39.3,DEEThydrolase,DEET hydrolase,C198,2,Filtrated_wastewater,BT_UF_DNA_D04,D04,74.82,Dneasy PowerBiofilm (QIAGEN),ok,NA,1122.3,NA,NA,737220,50,0.006782235967553784
data/blast_output_GG/output//C203__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_296251_11,25.86,47,174,3e-4,47.8,DEEThydrolase,DEET hydrolase,C203,2,Filtrated_wastewater,BT_UF_DNA_D16,D16,22.28,Dneasy PowerBiofilm (QIAGEN),ok,NA,334.20000000000005,NA,NA,928484,117,0.012601186450170386
data/blast_output_GG/output//C205__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_458347_4,25.86,47,174,3e-4,47.8,DEEThydrolase,DEET hydrolase,C205,2,Filtrated_wastewater,BT_UF_DNA_D21,D21,14.52,Dneasy PowerBiofilm (QIAGEN),ok,NA,217.79999999999998,x,NA,778782,88,0.011299696192259194
data/blast_output_GG/output//C205__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_111170_3,27.59,26,174,0.052,40.4,DEEThydrolase,DEET hydrolase,C205,2,Filtrated_wastewater,BT_UF_DNA_D21,D21,14.52,Dneasy PowerBiofilm (QIAGEN),ok,NA,217.79999999999998,x,NA,778782,88,0.011299696192259194
data/blast_output_GG/output//C207__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_584878_11,25.86,47,174,3e-4,47.8,DEEThydrolase,DEET hydrolase,C207,2,Filtrated_wastewater,BT_UF_DNA_D25,D25,18.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,283.8,NA,NA,838316,105,0.012525109863106515
data/blast_output_GG/output//C207__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_466786_3,27.59,25,174,0.001,45.8,DEEThydrolase,DEET hydrolase,C207,2,Filtrated_wastewater,BT_UF_DNA_D25,D25,18.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,283.8,NA,NA,838316,105,0.012525109863106515
data/blast_output_GG/output//C207__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_2161110_1,25.86,26,174,0.005,43.1,DEEThydrolase,DEET hydrolase,C207,2,Filtrated_wastewater,BT_UF_DNA_D25,D25,18.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,283.8,NA,NA,838316,105,0.012525109863106515
data/blast_output_GG/output//C207__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_135229_4,27.59,26,174,0.041,40.8,DEEThydrolase,DEET hydrolase,C207,2,Filtrated_wastewater,BT_UF_DNA_D25,D25,18.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,283.8,NA,NA,838316,105,0.012525109863106515
data/blast_output_GG/output//C207__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1820379_2,26.44,27,174,0.057,39.3,DEEThydrolase,DEET hydrolase,C207,2,Filtrated_wastewater,BT_UF_DNA_D25,D25,18.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,283.8,NA,NA,838316,105,0.012525109863106515
data/blast_output_GG/output//A08__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1158889_15,36.42,74,173,2e-22,106,DEEThydrolase,DEET hydrolase,A08,1,Biofilm,WW80_R4_DNA_Dfinal,Week4,16.8,PowerBiofilm DNA (MO BIO),ok,NA,252,NA,NA,818094,77,0.009412121345468857
data/blast_output_GG/output//A10__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1417842_4,36.42,74,173,2e-22,106,DEEThydrolase,DEET hydrolase,A10,1,Biofilm,WW80_R2_DNA_Dfinal,Week4,19.3,PowerBiofilm DNA (MO BIO),ok,NA,289.5,NA,NA,755052,76,0.01006553191038498
data/blast_output_GG/output//A10__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_655557_2,32.95,28,173,1e-13,75.5,DEEThydrolase,DEET hydrolase,A10,1,Biofilm,WW80_R2_DNA_Dfinal,Week4,19.3,PowerBiofilm DNA (MO BIO),ok,NA,289.5,NA,NA,755052,76,0.01006553191038498
data/blast_output_GG/output//A12__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_817781_2,29.48,27,173,8e-8,57.8,DEEThydrolase,DEET hydrolase,A12,1,Biofilm,WW10_R4_DNA_Dfinal,Week4,20.1,PowerBiofilm DNA (MO BIO),ok,NA,301.5,NA,NA,846678,75,0.008858149142885489
data/blast_output_GG/output//A12__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_2717995_5,30.06,28,173,4e-5,48.1,DEEThydrolase,DEET hydrolase,A12,1,Biofilm,WW10_R4_DNA_Dfinal,Week4,20.1,PowerBiofilm DNA (MO BIO),ok,NA,301.5,NA,NA,846678,75,0.008858149142885489
data/blast_output_GG/output//A20__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_565443_1,32.95,28,173,6e-13,75.5,DEEThydrolase,DEET hydrolase,A20,1,Wastewater,BT_WW_DNA_W4,Week4,51.8,PowerBiofilm DNA (MO BIO),between 10 and 15µL,NA,777,NA,NA,1120447,110,0.009817510332929625
data/blast_output_GG/output//A20__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1470541_4,30.64,26,173,7e-7,56.6,DEEThydrolase,DEET hydrolase,A20,1,Wastewater,BT_WW_DNA_W4,Week4,51.8,PowerBiofilm DNA (MO BIO),between 10 and 15µL,NA,777,NA,NA,1120447,110,0.009817510332929625
data/blast_output_GG/output//C170__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1702858_2,34.1,28,173,1e-13,76.3,DEEThydrolase,DEET hydrolase,C170,2,Wastewater,BT_WW_DNA_D23,D23,433.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,6503.4,NA,NA,949158,141,0.014855271725044725
data/blast_output_GG/output//C171__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_160879_1,28.32,26,173,5e-5,48.9,DEEThydrolase,DEET hydrolase,C171,2,Wastewater,BT_WW_DNA_D25,D25,538.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,8083.799999999999,NA,NA,905801,129,0.014241538704417418
data/blast_output_GG/output//C164__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_22683_1,26.74,25,172,0.004,43.5,DEEThydrolase,DEET hydrolase,C164,2,Wastewater,BT_WW_DNA_D09,D09,303.27,Dneasy PowerBiofilm (QIAGEN),ok,NA,4549.049999999999,NA,NA,814983,113,0.013865319890108137
data/blast_output_GG/output//C165__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_929717_1,31.98,27,172,4e-20,95.5,DEEThydrolase,DEET hydrolase,C165,2,Wastewater,BT_WW_DNA_D11,D11,374.73,Dneasy PowerBiofilm (QIAGEN),ok,NA,5620.950000000001,NA,NA,1026559,143,0.013930032272864979
data/blast_output_GG/output//C203__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_938473_1,28.49,25,172,4e-5,49.7,DEEThydrolase,DEET hydrolase,C203,2,Filtrated_wastewater,BT_UF_DNA_D16,D16,22.28,Dneasy PowerBiofilm (QIAGEN),ok,NA,334.20000000000005,NA,NA,928484,117,0.012601186450170386
data/blast_output_GG/output//C203__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_295691_1,26.16,26,172,0.008,43.1,DEEThydrolase,DEET hydrolase,C203,2,Filtrated_wastewater,BT_UF_DNA_D16,D16,22.28,Dneasy PowerBiofilm (QIAGEN),ok,NA,334.20000000000005,NA,NA,928484,117,0.012601186450170386
data/blast_output_GG/output//A08__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1728937_1,29.24,27,171,1e-9,64.7,DEEThydrolase,DEET hydrolase,A08,1,Biofilm,WW80_R4_DNA_Dfinal,Week4,16.8,PowerBiofilm DNA (MO BIO),ok,NA,252,NA,NA,818094,77,0.009412121345468857
data/blast_output_GG/output//A08__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1620078_2,26.32,45,171,0.017,42,DEEThydrolase,DEET hydrolase,A08,1,Biofilm,WW80_R4_DNA_Dfinal,Week4,16.8,PowerBiofilm DNA (MO BIO),ok,NA,252,NA,NA,818094,77,0.009412121345468857
